id	cat_url	cod	cod_n	stat	stat_n
c2875	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369312	0	is conf de encomienda	-^-	^^^
c2876	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369313	0	is conf de encomienda	-^-	^^^
c2877	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369314	0	is conf de encomienda	-^-	^^^
c2878	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369315	^^^	^^^	^^^	^^^
c2879	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369316	0	is conf de encomienda	-^-	^^^
c2880	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369317	0	is conf de encomienda	-^-	^^^
c2881	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369722	1	is carta de Yuc	^^^	^^^
c2882	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369723	1	is carta de Yuc	^^^	^^^
c2883	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369724	1	is carta de Yuc	^^^	^^^
c2884	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369725	^^^	^^^	^^^	^^^
c2885	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369726	1	is carta de Yuc	^^^	^^^
c2886	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369727	1	is carta de Yuc	^^^	^^^
c2887	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369728	1	is carta de Yuc	^^^	^^^
c2888	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369729	1	is carta de Yuc	^^^	^^^
c2889	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369730	1	is carta de Yuc	^^^	^^^
c2890	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369731	1	is carta de Yuc	^^^	^^^
c2891	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369732	1	is carta de Yuc	^^^	^^^
c2892	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369733	1	is carta de Yuc	^^^	^^^
c2893	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369734	1	is carta de Yuc	^^^	^^^
c2894	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362018	^^^	^^^	^^^	^^^
c2895	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362019	^^^	^^^	^^^	^^^
c2896	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362020	^^^	^^^	^^^	^^^
c2897	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362021	^^^	^^^	^^^	^^^
c2898	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362022	^^^	^^^	^^^	^^^
c2899	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362023	^^^	^^^	^^^	^^^
c2900	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362024	^^^	^^^	^^^	^^^
c2901	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362025	^^^	^^^	^^^	^^^
c2902	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362026	^^^	^^^	^^^	^^^
c2903	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362027	^^^	^^^	^^^	^^^
c2904	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362028	^^^	^^^	^^^	^^^
c2905	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362029	^^^	^^^	^^^	^^^
c2906	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362030	^^^	^^^	^^^	^^^
c2907	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362031	^^^	^^^	^^^	^^^
c2908	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362032	^^^	^^^	^^^	^^^
c2909	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362035	^^^	^^^	^^^	^^^
c2910	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362165	^^^	^^^	^^^	^^^
c2911	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364565	^^^	^^^	^^^	^^^
c2912	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364566	^^^	^^^	^^^	^^^
c2913	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364567	^^^	^^^	^^^	^^^
c2914	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364568	^^^	^^^	^^^	^^^
c2915	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364569	^^^	^^^	^^^	^^^
c2916	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364570	^^^	^^^	^^^	^^^
c2917	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364571	^^^	^^^	^^^	^^^
c2918	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364572	^^^	^^^	^^^	^^^
c2919	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364573	^^^	^^^	^^^	^^^
c2920	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364574	^^^	^^^	^^^	^^^
c2921	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364575	^^^	^^^	^^^	^^^
c2922	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364576	^^^	^^^	^^^	^^^
c2923	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364577	^^^	^^^	^^^	^^^
c2924	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364578	^^^	^^^	^^^	^^^
c2925	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364579	^^^	^^^	^^^	^^^
c2926	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364580	^^^	^^^	^^^	^^^
c2927	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364581	^^^	^^^	^^^	^^^
c2928	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364582	^^^	^^^	^^^	^^^
c2929	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364583	^^^	^^^	^^^	^^^
c2930	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364584	^^^	^^^	^^^	^^^
c2931	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364585	^^^	^^^	^^^	^^^
c2932	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351180	0	is conf de encomienda	-^-	^^^
c2933	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351181	^^^	^^^	^^^	^^^
c2934	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351182	0	is conf de encomienda	-^-	^^^
c2935	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351183	0	is conf de encomienda	-^-	^^^
c2936	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349183	^^^	^^^	^^^	^^^
c2937	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349184	^^^	^^^	^^^	^^^
c2938	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349185	^^^	^^^	^^^	^^^
c2939	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350704	0	is conf de oficio	-^-	^^^
c2940	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350705	0	is conf de oficio	-^-	^^^
c2941	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350706	0	is conf de oficio	-^-	^^^
c2942	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349705	0	not digitised	-^-	^^^
c2943	http://pares.mcu.es/ParesBusquedas20/catalogo/description/370650	0	is registro de oficio o partes	-^-	^^^
c2944	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367026	0	is conf de oficio	-^-	^^^
c2945	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367027	0	is conf de oficio	-^-	^^^
c2946	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367028	0	is conf de oficio	-^-	^^^
c2947	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367029	0	is conf de oficio	-^-	^^^
c2948	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367030	0	is conf de oficio	-^-	^^^
c2949	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367031	0	is conf de oficio	-^-	^^^
c2950	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367032	0	is conf de oficio	-^-	^^^
c2951	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367033	0	is conf de oficio	-^-	^^^
c2952	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369307	0	is conf de encomienda	-^-	^^^
c2953	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369308	0	is conf de encomienda	-^-	^^^
c2954	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369309	0	is conf de encomienda	-^-	^^^
c2955	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369715	1	is carta de Yuc	^^^	^^^
c2956	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369716	1	is carta de Yuc	^^^	^^^
c2957	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369717	1	is carta de Yuc	^^^	^^^
c2958	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369718	1	is carta de Yuc	^^^	^^^
c2959	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369719	1	is carta de Yuc	^^^	^^^
c2960	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369720	1	is carta de Yuc	^^^	^^^
c2961	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369721	1	is carta de Yuc	^^^	^^^
c2962	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369714	1	is carta de Yuc	^^^	^^^
c2963	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369763	1	is carta de Yuc	^^^	^^^
c2964	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362012	^^^	^^^	^^^	^^^
c2965	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362013	^^^	^^^	^^^	^^^
c2966	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362014	^^^	^^^	^^^	^^^
c2967	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362015	^^^	^^^	^^^	^^^
c2968	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362016	^^^	^^^	^^^	^^^
c2969	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362017	^^^	^^^	^^^	^^^
c2970	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362004	^^^	^^^	^^^	^^^
c2971	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362005	^^^	^^^	^^^	^^^
c2972	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362006	^^^	^^^	^^^	^^^
c2973	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362007	^^^	^^^	^^^	^^^
c2974	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362008	^^^	^^^	^^^	^^^
c2975	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362009	^^^	^^^	^^^	^^^
c2976	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362010	^^^	^^^	^^^	^^^
c2977	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362011	^^^	^^^	^^^	^^^
c2978	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364550	^^^	^^^	^^^	^^^
c2979	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364551	^^^	^^^	^^^	^^^
c2980	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364552	^^^	^^^	^^^	^^^
c2981	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364553	^^^	^^^	^^^	^^^
c2982	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364554	^^^	^^^	^^^	^^^
c2983	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364555	^^^	^^^	^^^	^^^
c2984	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364556	^^^	^^^	^^^	^^^
c2985	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364557	^^^	^^^	^^^	^^^
c2986	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364558	^^^	^^^	^^^	^^^
c2987	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364559	^^^	^^^	^^^	^^^
c2988	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364560	^^^	^^^	^^^	^^^
c2989	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364561	^^^	^^^	^^^	^^^
c2990	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364562	^^^	^^^	^^^	^^^
c2991	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364563	^^^	^^^	^^^	^^^
c2992	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364564	^^^	^^^	^^^	^^^
c2993	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351179	0	is conf de encomienda	-^-	^^^
c2994	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351995	0	is info de oficio y parte	-^-	^^^
c2995	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349450	^^^	^^^	^^^	^^^
c2996	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350699	0	is conf de oficio	-^-	^^^
c2997	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350700	0	is conf de oficio	-^-	^^^
c2998	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350701	0	is conf de oficio	-^-	^^^
c2999	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350702	0	is conf de oficio	-^-	^^^
c3000	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350703	0	is conf de oficio	-^-	^^^
c3001	http://pares.mcu.es/ParesBusquedas20/catalogo/description/20878	0	not geogr relevant	-^-	^^^
c3002	http://pares.mcu.es/ParesBusquedas20/catalogo/description/20879	0	not geogr relevant	-^-	^^^
c3003	http://pares.mcu.es/ParesBusquedas20/catalogo/description/20880	0	not geogr relevant	-^-	^^^
c3004	http://pares.mcu.es/ParesBusquedas20/catalogo/description/20881	0	not geogr relevant	-^-	^^^
c3005	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349693	0	not digitised	-^-	^^^
c3006	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349694	0	not digitised	-^-	^^^
c3007	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349695	0	not digitised	-^-	^^^
c3008	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349696	0	not digitised	-^-	^^^
c3009	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349697	0	not digitised	-^-	^^^
c3010	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349698	0	not digitised	-^-	^^^
c3011	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349699	0	not digitised	-^-	^^^
c3012	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349700	0	not digitised	-^-	^^^
c3013	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349701	0	not digitised	-^-	^^^
c3014	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349702	0	not digitised	-^-	^^^
c3015	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349703	0	not digitised	-^-	^^^
c3016	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349704	0	not digitised	-^-	^^^
c3017	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367005	0	is conf de oficio	-^-	^^^
c3018	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367006	0	is conf de oficio	-^-	^^^
c3019	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367007	0	is conf de oficio	-^-	^^^
c3020	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367008	0	is conf de oficio	-^-	^^^
c3021	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367009	0	is conf de oficio	-^-	^^^
c3022	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367010	0	is conf de oficio	-^-	^^^
c3023	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367011	0	is conf de oficio	-^-	^^^
c3024	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367012	0	is conf de oficio	-^-	^^^
c3025	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367013	0	is conf de oficio	-^-	^^^
c3026	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367014	0	is conf de oficio	-^-	^^^
c3027	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367015	0	is conf de oficio	-^-	^^^
c3028	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367016	0	is conf de oficio	-^-	^^^
c3029	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367017	0	is conf de oficio	-^-	^^^
c3030	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367018	0	is conf de oficio	-^-	^^^
c3031	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367019	0	is conf de oficio	-^-	^^^
c3032	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367020	0	is conf de oficio	-^-	^^^
c3033	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367021	0	is conf de oficio	-^-	^^^
c3034	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367022	0	is conf de oficio	-^-	^^^
c3035	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367023	0	is conf de oficio	-^-	^^^
c3036	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367024	0	is conf de oficio	-^-	^^^
c3037	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367889	0	is info de oficio y parte	-^-	^^^
c3038	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369062	0	is info de oficio y parte	-^-	^^^
c3039	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369212	0	is conf de encomienda	-^-	^^^
c3040	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369300	0	is conf de encomienda	-^-	^^^
c3041	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369301	^^^	^^^	^^^	^^^
c3042	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369302	0	is conf de encomienda	-^-	^^^
c3043	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369303	0	is conf de encomienda	-^-	^^^
c3044	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369304	^^^	^^^	^^^	^^^
c3045	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369305	0	is conf de encomienda	-^-	^^^
c3046	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369306	^^^	^^^	^^^	^^^
c3047	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369709	1	is carta de Yuc	^^^	^^^
c3048	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369710	1	is carta de Yuc	^^^	^^^
c3049	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369711	1	is carta de Yuc	^^^	^^^
c3050	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369712	1	is carta de Yuc	^^^	^^^
c3051	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369713	1	is carta de Yuc	^^^	^^^
c3052	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361991	^^^	^^^	^^^	^^^
c3053	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361992	^^^	^^^	^^^	^^^
c3054	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361993	^^^	^^^	^^^	^^^
c3055	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361994	^^^	^^^	^^^	^^^
c3056	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361995	^^^	^^^	^^^	^^^
c3057	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361996	^^^	^^^	^^^	^^^
c3058	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361997	^^^	^^^	^^^	^^^
c3059	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362000	^^^	^^^	^^^	^^^
c3060	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362001	^^^	^^^	^^^	^^^
c3061	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361985	^^^	^^^	^^^	^^^
c3062	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361986	^^^	^^^	^^^	^^^
c3063	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361987	^^^	^^^	^^^	^^^
c3064	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361988	^^^	^^^	^^^	^^^
c3065	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361989	^^^	^^^	^^^	^^^
c3066	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361990	^^^	^^^	^^^	^^^
c3067	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362003	^^^	^^^	^^^	^^^
c3068	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364537	^^^	^^^	^^^	^^^
c3069	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364546	^^^	^^^	^^^	^^^
c3070	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364547	^^^	^^^	^^^	^^^
c3071	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364548	^^^	^^^	^^^	^^^
c3072	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364549	^^^	^^^	^^^	^^^
c3073	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364538	^^^	^^^	^^^	^^^
c3074	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364539	^^^	^^^	^^^	^^^
c3075	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364540	^^^	^^^	^^^	^^^
c3076	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364541	^^^	^^^	^^^	^^^
c3077	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364542	^^^	^^^	^^^	^^^
c3078	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364543	^^^	^^^	^^^	^^^
c3079	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364544	^^^	^^^	^^^	^^^
c3080	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364545	^^^	^^^	^^^	^^^
c3081	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348902	^^^	^^^	^^^	^^^
c3082	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349440	^^^	^^^	^^^	^^^
c3083	http://pares.mcu.es/ParesBusquedas20/catalogo/description/18539	^^^	^^^	^^^	^^^
c3084	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349692	0	not digitised	-^-	^^^
c3085	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349691	0	not digitised	-^-	^^^
c3086	http://pares.mcu.es/ParesBusquedas20/catalogo/description/370648	0	is registro de oficio o partes	-^-	^^^
c3087	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366976	0	is conf de oficio	-^-	^^^
c3088	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366977	0	is conf de oficio	-^-	^^^
c3089	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366978	0	is conf de oficio	-^-	^^^
c3090	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366979	0	is conf de oficio	-^-	^^^
c3091	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366980	0	is conf de oficio	-^-	^^^
c3092	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366981	0	is conf de oficio	-^-	^^^
c3093	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366982	0	is conf de oficio	-^-	^^^
c3094	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366983	0	is conf de oficio	-^-	^^^
c3095	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366984	0	is conf de oficio	-^-	^^^
c3096	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366985	0	is conf de oficio	-^-	^^^
c3097	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366986	0	is conf de oficio	-^-	^^^
c3098	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366987	0	is conf de oficio	-^-	^^^
c3099	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366988	0	is conf de oficio	-^-	^^^
c3100	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366989	0	is conf de oficio	-^-	^^^
c3101	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366990	0	is conf de oficio	-^-	^^^
c3102	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366991	0	is conf de oficio	-^-	^^^
c3103	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366992	0	is conf de oficio	-^-	^^^
c3104	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366995	0	is conf de oficio	-^-	^^^
c3105	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366996	0	is conf de oficio	-^-	^^^
c3106	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366997	0	is conf de oficio	-^-	^^^
c3107	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366998	0	is conf de oficio	-^-	^^^
c3108	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366999	0	is conf de oficio	-^-	^^^
c3109	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367000	0	is conf de oficio	-^-	^^^
c3110	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367001	0	is conf de oficio	-^-	^^^
c3111	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367002	0	is conf de oficio	-^-	^^^
c3112	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367003	0	is conf de oficio	-^-	^^^
c3113	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367004	0	is conf de oficio	-^-	^^^
c3114	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366974	0	is conf de oficio	-^-	^^^
c3115	http://pares.mcu.es/ParesBusquedas20/catalogo/description/366975	0	is conf de oficio	-^-	^^^
c3116	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369210	^^^	^^^	^^^	^^^
c3117	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369211	0	is conf de encomienda	-^-	^^^
c3118	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369298	0	is conf de encomienda	-^-	^^^
c3119	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369703	1	is carta de Yuc	^^^	^^^
c3120	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369706	1	is carta de Yuc	^^^	^^^
c3121	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369707	1	is carta de Yuc	^^^	^^^
c3122	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369708	1	is carta de Yuc	^^^	^^^
c3123	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361975	^^^	^^^	^^^	^^^
c3124	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361976	^^^	^^^	^^^	^^^
c3125	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361977	^^^	^^^	^^^	^^^
c3126	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361978	^^^	^^^	^^^	^^^
c3127	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361979	^^^	^^^	^^^	^^^
c3128	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361980	^^^	^^^	^^^	^^^
c3129	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361981	^^^	^^^	^^^	^^^
c3130	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361982	^^^	^^^	^^^	^^^
c3131	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361983	^^^	^^^	^^^	^^^
c3132	http://pares.mcu.es/ParesBusquedas20/catalogo/description/361984	^^^	^^^	^^^	^^^
c3133	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364535	^^^	^^^	^^^	^^^
c3134	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364524	^^^	^^^	^^^	^^^
c3135	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364525	^^^	^^^	^^^	^^^
c3136	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364526	^^^	^^^	^^^	^^^
c3137	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364527	^^^	^^^	^^^	^^^
c3138	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364528	^^^	^^^	^^^	^^^
c3139	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364529	^^^	^^^	^^^	^^^
c3140	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364530	^^^	^^^	^^^	^^^
c3141	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364531	^^^	^^^	^^^	^^^
c3142	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364532	^^^	^^^	^^^	^^^
